prioridad,fecha,dia,hora,score,fecha_str,hora_str
muy_baja,2025-11-06 17:00:00,Jue,17,0.910579365079365,2025-11-06,17:00
muy_baja,2025-11-06 16:00:00,Jue,16,0.902722222222222,2025-11-06,16:00
muy_baja,2025-11-06 14:00:00,Jue,14,0.8946746031746031,2025-11-06,14:00
muy_baja,2025-11-05 14:00:00,Mié,14,0.892738095238095,2025-11-05,14:00
muy_baja,2025-11-05 16:00:00,Mié,16,0.8867831890331889,2025-11-05,16:00
